titulo,texto
Calendário JPB vai até o bairro das Malvinas-4064509.wav,calendário bairro conjunto problema esgoto comunidad problema gent lixo local casa conjunto bairro problema esgoto trecho canal que sujeira transborda pela veze porta casa piscina água lixo lento dia continua sujo gent solução guia lado inteiro mau cheiro esgoto fort ponto que situação falta consciência povo que lixo local acordo moradora que calendário coleta lixo pelo caminhão materi que meio gent peguei briga vizinho eu ponto pai senhor eu lixão gent ele terreno e-mail gent eu joguei jogo eu morador jabuticabeira metro lixo entulho esgoto gent realidad calçamento via aberta canal limpa memória lixo ele bota bota lixo tudo baixo casa carroça reportagem alguém carro mão cheio entulho que terreno saímo local volta nome carrinho minuto flagramo pouco pessoa que lixo área carrinho mão cheio resto cerâmica receio ele fim materi esgoto que lixo limpa memória lixo ele bota bota lixo que tu lixo terreno
Confira o quadro Calendário JL1-5450526.wav,bairro dia difícei buraco poeira realidad calendário comunidad problema condiçõ rua se ano calendário lama dor cabeça época rua part via que macrodrenagem estrada nova previsão início obra voltamo janeiro ano nada pela prefeitura vez administração prazo abril morador calendário maio providência autoridad resposta poder público poeira que lama salão coisa velhinho eu sacrifício buraco poeira essa realidad morador ele vida nova reclamação você eu agradeço eu calendário veze foto horrível eu rosto maravilhosa hora caranguejo calma tranquilo gent bacana rua proteçõ no bueiro andar bicicleta insistência paciência dignidad respeito calendário part carimbar problema
"Calendário JPB retorna a escola de Sousa, Paraíba-2860196.wav",calendário vista cobrança dia semana calendário aluno pai problema frent escola grand movimentação veículo pedestr sinalização transtorno prazo prefeitura trânsito local problema escola veze superintendência trânsito transport instalação dispositivo segurança trânsito frent escola nada calendário história que mê aluno frent colégio cirurgia semana nó local constatamo pai espaço eu medo rua pessoa pela rua moto carro espaço pequeno direção escola melhoria sinalização presença agent trânsito na hora pico quarta-feira nó escola vida motorista bom legal trânsito que criança risco né isso sinalização local medo né melhor movimento grand gent medo criança veze quê ela se criança repent carro né situação melhor sinalização né eu telefon diretora ele sinalização rua faixa pedestr ele data obra problema nó estaremo volta mê eu calendário dia outubro sábado eu segunda-feira escola
Calendário JPB retorna ao conjunto Funcionários IV-2747363.wav,nome frent calendário problema grand gent que sossego morador vez autoridad comunidad que eu ano meio que calendário comunidad que eu cara última vez situação mato encobr lado comunidad que pela vez que convit resposta população seguint gent informação esgoto isso comunidad isso canalização situação qual realidad você darão que que mussuré aquilo que bairro important cidad água água que gent que esgoto rede coletora esgoto ele tratamento que ligaçõ irregular água água pluviai água pluviai que líquido água chuva esgoto funcionário isso isso da que tá cima que isso ninguém mundo força reai tempo calçamento saneamento galeria galeria grand galeria que água suja representant esta galeria pluvial água chuva ligaçõ clandestina esgoto que isso responsabilidad prefeitura capit senhor responsabilidad prefeitura responsabilidad ligaçõ esgoto água pluviai município morador estudo terreno ligaçõ clandestina que esgoto dia maio irmã serviço certo relatório casa que
"O Calendário JPB dessa quinta-feira volta à Comunidade do S, em João Pessoa-4940894.wav",bom gent responsávei pela obra serviço solução fechadinha pequeno eu olho resposta concreta construção conjunto comunidad claro calendário prazo nada nó queremo resposta isso hora calendário pertinho comunidad difícei ess comunidad tamanho obra tudo que comunidad que habilitação infraestrutura mínimo qualidad vida história se árvore no árvore autoridad resposta andamento questão secretaria engenheiro eu carro representant meno part encontro momento ansiedad eu no dia que coração população cobrança que ele gent gent gent isso sociedad ela tudo nó encaminhamo caixa final fevereiro caixa pré-anális documento secretaria que fossem coisa projeto nó isso eu nó retornaremo caixa peça técnica anális final documentação processo licitatório burocracia licitação exigência caixa que processo licitatório que ele possibilidad que erro futuro execução obra roupa você gent verdad interess secretaria comunidad situação fácil ele eu certeza
'Calendário JPB' segue na luta por calçamento junto com moradores de Mussumago-3447775.wav,calendário mago calçamento calendário história protesto frent c&a infra orçamento participativo calçamento calçamento problema morador rua veze serviço terraplanagem água tudo buraqueira volta vigésima calendário conjunto você nada calçamento estant prefeitura resposta eu autoridad você secretário calçamento que nó direito calçamento rua eu nada calçamento verdad eu eu eu você calendário comunidad final tenho confiança que dia nó carro reportagem eu eu pé carro reportagem cima ele né dia comemoração eu carro reportagem frent casa gent isso eu confiança nó palavra pé secretário palavra ele eu festa que eu na rua meio eu seguint rua orçamento participativo obra data prazo ele data ele prazo que comunidad vigésima problema morador solução novembro calendário garantia senhor sabe isso nó credibilidad calendário verdadeira eu você vou pouco credibilidad secretária
Retrospectiva Calendário JPB em Mandacaru-3048385.wav,gent calendário que rapidinho semana calendário volta bairro problema urgent água limpa que hora cano essa pingent carimbo resolvido você feliz feliz água potável limpa pessoal fiz reclamação veze veze companhia veze TV agradeço você você obra problema casa ele tava casa important obra esgoto forcinha calendário part ela favor semana gent cima você problema comunidad calendário julgamento situaçõ que nova comunidad você e-mail nota tv.br lembr telefon contato problema solução bairro
Calendário JPB visita o bairro Jaguaribe-2441894.wav,calendário bairro problema data calendário gent problema você faixa pedestr problema faixa campanha suficient você janeiro calendário pedido morador faixa pedestr campanha educativa nota ela medida suficient dia você isso dia nó nó veículo alta velocidad gent alta velocidad problema rua gent placa limit máximo hora gent velocidad faixa pedestr você posição nó autoridad problema que gent acident faixa pedestr motoqueiro pessoa cima faixa carro que motocicleta pedestr favor faixa pedestr suficient preciso velocidad eu comunidad resposta moça mercadinho que frent faixa pedestr câmera ele câmera ele mercadinho frent faixa pedestr funcionária faixa si lombada semana client que carro ela senhora tempo coração mão carro braço ela que ela aparec você
Calendário JPB volta pela décima vez à Escola Assis Chateaubriand-4536369.wav,calendário nó escola bairro escola par infiltraçõ teto cheio goteira suplan reforma local reforma gent próximo dia completo meio que nó pela vez função situação escola que sinal décima vez calendário sala aula se ano fácil ele gent enfeita Se né escola qualidad gent condiçõ ideai escola situação quadra esport mato pátio fiação elétrica risco segurança aluno laboratório física química local numa gent pessoa segundo ano terceiro isso pessoa que fácil quem quem gent idad laboratório gent área exata laboratório química física biblioteca legal quem esport quadra gent problema verdad reforma se coisa muro frent boa notícia telhado que fábrica telha numeração correta substituição notícia obra diretora tudo jeito vez gent única modificação telha que ela correta número correto acredito suplan nova licitação no próximo ano escola esperança nó diretora obra gent última vez gerent obra nova licitação primeira prazo
"Calendário JPB retorna ao Alto das Populares, em Santa Rita-2857586.wav",mê calendário pelo morador popular data tu gent popular mê prefeitura resposta soluçõ comunidad falta iluminação fort que meio terreno luz acesa enfeit nó dia luze acesa acesa ela verdad boa notícia noit luze que lâmpada no post redor noit coisa boa avanço calendário promessa que secretário infraestrutura viria comunidad questão limpeza rua relação o que projeto terreno comunidad criança terreno construção praça difícil né gent construção praça se fumaça lixo comunidad fumaceiro alta hora noit gent reportagem tipo que eu casa fumaça cheiro fumaça eu fico problema que gent lei ela grand port área urbana problema que proprietário fogo lixo né resto alimento que momento dia ele rua risco ele criança você proprietário solução ele único canto que ele relação problema calendário contato vigilância sanitária município nó ficamo resposta se possível funcionário ele que questionar gent nó nó nó rua que área pública mundo você foto rapaz você film rua nó secretário infraestrutura ele se providência que relação terreno dia secretário
Calendário JPB volta a Mangabeira VIII-3012498.wav,calendário 8 problema pela metad luta comunidad grand gent data novo compromisso prefeitura prefeitura orçamento participativo nariz palhaço calçamento melhor metad calçamento lado que eu calendário data nó presença secretário calçamento eu decepção tamanho gent você tard calendário part ele nó fizemo part nó secretário present ele resposta assessoria imprensa metad conta prefeitura que gent eu vejo silêncio gent próximo passo gent valdetário calçamento compromisso luta se completo ele luta orçamento participativo completo calçamento entramo bora licitação né pavimentação drenagem pavimentação gent coisa né que placa drenagem pavimentação orçamento metad metad globo né luta comunidad que claro situação que promessa calçamento nó secretário calçamento gent cara mê fevereiro ele se ação gent página ano você dia eu quem obra disco culpa fevereiro que né
"Calendário JPB retorna a praça em Intermares, Cabedelo-2907856.wav",calendário data praça que que ela primeira visita calendário situação única praça bairro abandono ginástica papelão segunda visita perigo prefeitura promessa algum próxima data calendário vez na praça cara nova secretário que prefeitura reformada repaginada ele volta isso estoqu nó no comprometemo gent parceria possibilidad que gent comunidad isso falta equipamento isso comunidad cobra revitalização ponto praça secretária locai que gent perigo relação isso previsão nó ano que ano orçamento que ano próximo ano próximo ano ela forma palavra orçamento plano plurianu ele ele orçamento ano seguint que você isso eu forma no horário local possível senhor comunidad senhor se comunidad comunicação pasta infraestrutura que eu responsável pela revitalização praça sombra dúvida eu part comissão orçamento nó reuniõ quintas-feira discussão ppp diversa pasta município questão educação saúd infraestrutura esport part carinha calendário data dia carimbo carimbo andamento certo caminho compromisso que nó firmamo eu isso coisa calendário praça gent passo passo passo ele andamento entenda eu que dia compromisso isso isso compromisso
Calendário JPB volta ao antigo Dede-3122224.wav,data calendário antigo bairro obra reforma calendário frent você portão possível situação nó construtora entrada eu entrada funcionário vez carro gent andamento obra calendário lado nome coisa coisa coisa eu acho conclusão meio ano final ano gent calendário prazo data conclusão obra que pelo superintendent dia nó nó ele calendário ele se ele prazo ele final janeiro trabalho o que gent maneira que pronto pancada estrutura metálica ginásio você atividad pelo grupo idoso que dança aula dança atividad física pessoa que falta você natação isso natação previsão que frent esport que gent atividad poeira noit perigoso você manhã eu pessoa que redor ela empresa pessoal entulho entulho construção na pessoal pista veze gent calendário novo velho demai gent calendário obra pronto eu carimbo andamento carinho que gent pior todo procuramo suplan conseguimo resposta nó secretaria comunicação estado resposta calendário busco alternativa eu página estado que notícia relação
Calendário JPB em João Pessoa-2282577.wav,calçamento situação rua caótica carro que gent materi construção depósito ele começo gent gent condição que pessoa condição comportamento nó acesso coleta lixo policiamento quanto que autoridad isso próxima semana calendário
"O Calendário JPB volta a um velho problema no bairro de Tambaú, em João Pessoa-4873997.wav",calendário cruzamento nego acident problema que gent veze redutor velocidad processo mudança trânsito área canteiro eu cimento novinho tempo part mudança cruzamento seguro promessa semob tempo equip reportagem pouco nó acident isso no trânsito insegura mê acident forma gent retorno velocidad important isso via retorno velocidad preocupação que isso que criação canteiro da faixa passagem carro isso reclamação área área dia engarrafamento plano isso trânsito todinho área conta isso pessoal área que que ele eu filho ele vida morador gent última reportagem planta que modificaçõ que área exemplo escanteio proposta que próprio fechando gent perspectiva futura semáforo arabetto semáforo que necessário prédio que imagen agent área fim congestionamento quanto semáforo que questão redutor velocidad velocidad nó disponibilidad ele momento né você tudo que gent licitaçõ isso primeira vez gent gent viabilidad redutor velocidad eletrônico impossível
Calendário JPB retorna ao Alto da Boa Esperança-2553158.wav,rua nome problema simpl gent isso paciência morador planalto correspondência conta tudo juro endereço calendário equip luta nome você que que calendário brind brind especi cidadania olha brind rua que nome placa bonitinho nome bairro tudo figurino gent data branco maio dia gent vitória pessoa bom important polícia centena centena pessoa rua que nome cidadania pessoa que numa situação procur câmera sipal gabinet president vereador rápido calendário gent rua nome eu representant ele nome rua internet pessoa internet você parabén programa exemplo incentivo participação social important parabén parabén comunidad que nó feliz dia carimbo eu né colocass carinho bate dedinho cima sexta-feira gent semana eu féria né féria pens carimbo gent semana
Calendário JPB volta à Comunidade do S em João Pessoa-4039185.wav,calendário comunidad dia fevereiro convers comunidad nova data projeto equip promessa nó presença secretária eu direto ela novidad povo comunidad lhe projeto habitação projeto simpl gent problema solo solo dificuldad que tivemo ninguém eu projeto secretaria pronto estudo solo part habitação projeto que resultado projeto pronto previsão galpão reciclagem isso próxima part projeto ela anális intervalo gent reunião pessoal projeto verdad ele definitivo definitivo projeto pronto carro né pouquinho pedacinho ele pessoal casa que calendário que história final feliz mundo pedacinho novo idad isso que ela pedacinho som na chave eu chave secretaria gent detalh linha que laranja ele ninguém local você área reciclagem galpão reciclagem gent grand feio secretaria prefeitura puxa-saco ninguém ela gent grand important secretário obra comunidad recurso isso ele parqu ele recurso lançamento nó tipo caixa caixa você eu você licitação licitação
UEPB não tem vagas para o Sisu e UFPB tem calendário de aulas atrasado-5904915.wav,vaga segundo semestr vaga má notícia vaga setecento vaga pró-reitor graduação motivo isso nó vaga dança vaga vaga seleção isso curso nó paralisação quantitativo que nó situação limit tempo nó alguém fim coisa que inteira no último contingenciamento orçamento isso condiçõ atividad quanta vaga quanta ela vaga numa situação confortável contrário calendário conta greve que professor servidor certo ano causa greve né ele calendário estranho gent época escola você candidato certinho calendário universidad última greve professor semestr inteiro diferença nó período letivo dia junho areia nó término período dia julho veterano bocado turma 2017.1 paciência dia início aula julho gent tempo gent curso coisa coordenadora escolaridad previsão calendário ela esforço fim semestr atraso isso forma calendário período conselho superior pela comunidad acadêmica pessoal que terceiro ano
Calendário JPB vai até o conjunto Ernesto Geisel-4061508.wav,calendário novo quem pessoa aluno estudant bairro gá protesto aquel fim reforma que mese eu nada obra terminar comunidad reforço calendário fevereiro comunidad escolar reforma obra nó março tudo alegria preocupação bem-vindo biblioteca conta obra entrada princip escola biblioteca espaço tudo secretaria sala professor única alternativa que nó gent ano letivo solução na metad escola biblioteca sala aula depósito criança primeiro ano espaço criança procura vaga gent mont armário divisória que cozinha diretora que coordenação cozinha gent condiçõ que escola linda tudo condiçõ precária sala que condiçõ hino que turma turma baixinho máximo que turma turma dinâmica escola vista se professor herói ela se criança sala que condiçõ né diretora sótão tijolo joguinho ele professora gent bota na atividad hora intervalo metad horário turma se professora energia elétrica energia escuro gent máximo tempo ela gent possível abril ela primeira firma firma conta janeiro
Calendário JPB volta a Praça Tobias de Pace no bairro do Catolé-4751434.wav,calendário ar ano quadro ele volta tudo recesso Eu saudad volta pass bairro zona sul praça obra julho ano calendário prefeitura conclusão construção praça relação trabalho reforma praça centro bairro momento se situação que se momento dezembro obra terceira vez calendário volta obra milhão reai praça pista skate academia quadra esport quiosqu área atividad aeróbica calçamento rua secretário-adjunto secretaria serviço urbano meio ambient que que obra comunidad veja obra pronta ela pronta você colocação equipamento coração que tipo você pronta quem na proximidad mudança que obra você cavalo tanta coisa maravilha gent viníciu que hora lixo né verdadeiro lixão resto pronto gent morador comunidad calendário verdad pedido prefeitura equipamento sorriso alegria benefício pela prefeitura nó área lazer gent se parqu criança nó isso você benefício amplo perfeito eu prefeitura cronograma inauguração secretário mê comunidad calendário tudo pronto comunidad usufruto data data dia mê calendário volta obra important bairro
Calendário JPB volta ao bairro de Mangabeira-4004242.wav,calendário caso prédio que área insegura prefeitura demoliu prédio crech reforma centro referência última visita dia novembro ano representant prefeitura vivo data hora seguint final janeiro obra certo final atividad andamento centro juventud dia festa dia qual data gent final dia último dia útil calendário data anda situação gent volta população eu situação cheio boa vontad conversa janeiro cobra pronto você ele mundo serviço obra nó satisfeito content comunidad gent que nó informação dia obra tudo mobília pronto dia novembro obra tempo calendário prefeitura pessoal justificativa segunda firma pagamento novo pagamento gent ele fim mê certo gent placa valor obra dia você calendário que dia pronto dia abril que dia aniversário bairro tudo autoridad prefeito nó mostrarmo ele eu que que present bairro aniversário isso nó calendário dia abril quinta-feira data que calendário população sinal aniversário dia abril entrega certo certeza falta comunidad secretário
Calendário JPB vai à Escola Estadual Cônego Luiz Gonzaga de Oliveira-4837186.wav,hora calendário expectativa aluno que ela ano reforma instalaçõ isso ele calendário placa obra obra meno calendário ano letivo obra autoridad dever casa que você vez escola ano situação sensação eu desânimo gent gent luta que gent governo casamento resposta gent calendário pela vez setembro ano quarta visita nada escola cao luta professor né você estímulo se aula eu quadra sala ventilação ventilador gent escola gent cara corredor que eu coberta né dinheiro que reforma tá final esperamo ano gent meno início obra eu segundo ano terceiro ano escola nova estrutura nova futura geraçõ data obra verdad amiga nó data secretaria no informaçõ partir reforma part hidráulica part elétrica reparo urgent gent funcionamento pleno escola aula problema molequ isso gent nó percalço nó início obra percalço né espera tempo que gent período
Calendário JPB no aniversário de Cabedelo-3015199.wav,aniversário cidad completa calendário motivo calendário festa dia aniversário cidad quem maior present bolo eu você casa present olha que morador que equip área que gent gent mato cheio lixo você gent cheiro mosquito cena que eu certeza porta casa horrível gent ano né resultado trabalho prefeitura comunidad presença você ele present aniversário que rua part chuva vento atuant tudo gent foto trabalho retirada lixo coisa boa gent vez problema obra festa você exemplo cidadania morador direito você prefeitura situação particular no alguém titulando responsável situação eu eu pela própria TV lixo serviço manutenção que semana você trist eu população no placa pelo no formação lixo coisa boa gent calendário dia caminhão eu possível lixo no dia formação novo ponto TV trabalho maravilhoso você calendário maravilhoso amigo arma pela iniciativa isso né prefeitura momento important aniversário
Moradores de João Pessoa pagam mas não tem água nas torneiras-5471980.wav,dia gent e-mail ligaçõ telefônica mensagen rede sociai pessoa visita calendário ela atenção dor vagina socorro calendário situação absurda pessoal primeira etapa loteamento água na torneira casa nada verdad nada que terreno algo important poço que primeira etapa conjunto ele bomba que comunidad isso ele abastecimento água mê primeira etapa água casa ele ó poço ench bald situação que senhor isso veze dia manhã manhã noit eu serviço papel aula conta situação fim semana forma fila poço trabalho água trabalho senhora luta noit gent direito roupinha gent eu bacia roupa água poço desculpa condiçõ esforço abastecimento água problema tempo conjunto água próxima ment ex né mê que gent água loteamento primeira etapa gent bomba posto gent mê morador conta água prova que fatura ela fatura ela água você contato que gent contato centro ele previsão água casa distância bald fácil eu cansei pouco eu bald cabeça imagina
Moradores do José Américo reclamam de terreno cheio de mato-6221245.wav,calendário problema que tropic nome reserva ambient important cidad terreno que dono dor cabeça novo endereço calendário gent tamanho mato pessoal casa que pequenininha mapa alto pé cajá meio ela foto gent eu percebi part mato chão quem pai ele morador visita ele próximo entrada prédio ele isso terra se coisa ele coisa que gent casa ele bota grand mato gent que caranguejeira casa ela vejo calango grand ele ele morador casa vida pai mãe filho tudo ele vizinho próximo próximo segunda paralela gent isso terreno terreno particular você notícia dono terreno contato prefeitura ele serviço limpeza prefeitura gent prefeitura responsabilidad terreno particular responsabilidad dono terreno mont problema comunidad que caso aqui veze prefeitura ajuda comunidad afin conta gent imposto dono terreno limpeza que pessoal lixo verdad crime ambient gent isso falta educação importantíssima gent colchão resto televisão resto madeira
Moradores do Mutirão estão sem água há meses em Campina Grande-3093309.wav,pessoa dia água casa abastecimento que dinheiro caminhão-pipa jeito isso quem condição família condiçõ dinheiro ess problema pelo morador serrotão mese água conta mê bacia cano água na torneira cano hora gent bacia que todo eu menino pelo meno banho ess problema ano pelo morador quem part baixa rua sofr água caixa local buraco coisa casa baixo nível tudo casa paciência bald primeiro carregando casa quem carro jeito água licença água que senhora que gent água jeito água que se água sebosa jeito você água prato roupa banho tudo tudo banheiro tudo gent água jeito eu papel ele água nada pingo casa pingo água carregando vizinha ela água gent condiçõ condição gent dinheiro falta água conta aposentada justiça conta atraso perfum crânio menina rapaz coordenadora ela ela senhora conta eu eu água quinta-feira control ela papel casa mê menina água solução nada eu presídio que
Calendário JPB confere obras na estrada de Catolé de Boa Vista-3944909.wav,calendário estrada que dor cabeça problema quem situação rodovia que acesso boa vista cara nova que caso pelo calendário começo reivindicação morador esburacada estrada único acesso pista sinalização vertic horizont part pont que obra part pavimentação rodovia detalh sinalização final semana sinalização setor pont ele part asfalto isso requer sinalização gent que gent calendário pela boa notícia volta problema que gent calendário eu morador que situação pista maravilha que gent problema buraco pedra que que senhor que tá movimentação comércio né você gent estrada melhor eu calendário novo gent gent dia janeiro isso gent pouquinho pressa pessoal casa problema carimbo população que situação têni problema cara
Moradores e trabalhadores do Distrito Industrial de CG pedem ajuda do Calendário JPB-2557939.wav,problema difícil fato distrito industri meio rua esgoto sujeira ele meio água suja produto químico pela segunda vez equip calendário local situação água coloração escura grand dúvida você produto ess ond produto mau cheiro funcionário empresa vizinho se carro produto na carro carro trabalho ano funcionário dono fábrica nude industri problema água suja rua acesso quem local eu água joelho porta preocupação produto químico tipo contaminação pela suspeita ela saúd questão doença ele origem busca origem tu rota rota meno chanc eu você ponto ônibu carro ar amigão você tudo situação ponto se verdadeira piscina água suja problema volum grand tanta poluição tempo nó ligamo competent resultado descobr origem problema população né pessoa trabalhador problema calendário obra município vistoria causa local problema rede esgoto eu eu órgão competent ess situação solução gent jeito promessa promessa seguint local manhã assessor imprensa esgoto responsabilidad ela
Calendário JPB volta a estrada de Matinhas-3221485.wav,busca rumo estrada que equip calendário vez cidad que obra reportagem alimentação TV entrada cidad assalto obra trecho que acesso cidad canteiro obra encontramo trabalhador pavimentação estrada sinalização horizont inauguração estrada tempo eu acident semana fatal colega nosso pela 2:30 manhã colega moto acident mort pessoa tudo isso sinalização constant na comerciant cidad alerta que asfalto novo segunda placa reai estado isso gent se revisão qualidad asfalto gent problema tudo espessura fina base obra que novembro mai vez lendário nada gent contato diretor obra no prazo vez problema obra ele mê março gent gent pouquinho ele meno gent mê abril feriado semana santa gent tudo período feriado volta calendário vez gent dia abril prazo maior própria secretaria senhora dia abril agricultor município terra laranja estrada produção pro vez obra qualidad
Calendário JPB no Castelo Branco-3240089.wav,você espaço comunidad frent casa ela lixo isso que bairro local eu autoridad se problema nada ele ajuda calendário terreno castanhola bairro dia situação abandono local chamado morador que autoridad retirada lixo árvore que época luz se problema se nada ess caso calendário autoridad nada alternativa calendário situação que bonita gent vento gostoso sombra ótima reforma banquinho velho sinal tudo lixo gent amontoado folha castanhola jeito próprio tudo poder público sequer lixo atenção ferramenta que tanta ausência ele dia ninguém poder público limpeza lixo né criança noit cheio criança caco vidro eu né garrafa que gent sofrimento caramujo mosquito perturbação causa lixo frase barata escorpião besouro formiga amor medo doença casa par coberta cupim bosta casa eu gent que tá cima bicho coisa pedido
"Calendário volta à comunidade para acompanhar obras, em Campina Grande-3260760.wav",calendário ar equip bairro situação obra cobertura canal bairro fevereiro vemo bairro que risco acident causa buraco comunidad problema trecho canal possível risco no buraco part part você cheio pessoa né part gent morador que part situação diferent início fevereiro calendário pelo morador bairro reforma canal início acordo secretário necessária cobertura laje serviço atento nova data gent nova fragilidad estrutura gent obra segunda quinzena maio secretário qual data eu fiqu vontad serviço ela da causa buraco frent porta casa se rápido possível mim vizinho como gent reportagem claro né gent prazo que obra no complexidad obra que ele serviço firm qualidad ele prazo gent apelo questão lixo que ele inseto rato barata peão escorpião coisa que vizinha frent queixa frequent entulho colega calçamento vida carro moto pessoa que acesso lado bom eu agradeço antecipadament eu trabalho ele bom ele rápido gent busca apelo comunidad ele espaço segurança criança família vida mim unidad essa função que gent orgulho calendário bom obra previsão término limpeza secretário serviço urbano ambient
Calendário JPB volta ao bairro de Mandacaru-3947781.wav,início semana calendário ele obra saneamento calçada part rua dia comunidad novidad boa calendário volta última terça-feira bairro reivindicação morador rua situação seguint obra saneamento básico bairro vala tudo calçamento paralelepípedo pedra prédio terra obra casa moradora nada nada gent eu gent solução problema que quanto período chuva isso transtorno gent solução gent que resposta diretor expansão se equip calendário eu que rua que rua calçamento terra trabalho saneamento básico rua jeito transtorno obra andamento prazo andamento coisa gent relação exatament reclamação ele que fato rua que part terra convit problema situação morador obra reposição pavimento imediato data posição gent reposição dia março gent se primeira etapa entrega pavimento paralelepípedo calçada comunidad satisfeito resposta que relação isso certeza gent prazo perfeição empresta carimbo andamento mundo satisfeito dia gent pronto gent pessoal
O Calendário JPB dessa segunda-feira volta ao bairro do Mangabeira em João Pessoa-4948726.wav,mê calendário situação ginásio você equipamento enorm que área vez empresa que primeira licitação obra equip calendário resposta isso gent calendário ginásio imagem que gent obra que exemplo part teto novinha part dia gent que partir problema gent obra ano que gent o que futuro o que gent boa surpresa vez vez gent representant resposta comunidad eu que ele gent expectativa que noit comunidad bairro primeira vitória né resposta que gent certeza você bairro pequeno obra pequena mundo que ela obra conta empresa falei que contrato que part citação trampo licitação reta final isso seguida se ordem serviço continuidad obra tudo gestão rápido possível belo ginásio intenção melhor ginásio certeza ferramenta boa bairro gent que tempo ferramenta volta expectativa que torno ginásio esport população bairro representant prefeitura resposta comunidad important o que gent resposta que obra eu carimbo andamento claro conta burocracia gent data exata obra gent cálculo rápido gent ideia né licitação exemplo dura média ela ordem serviço gent automático né tempinho prefeitura ordem serviço construtora que gent meno ideia obra certeza ela
Calendário JPB volta ao bairro do Bessa-4254124.wav,calendário volta bairro capit mê área pública que papel risco segurança quem área demônio calendário pela vez dia maio mê gent mato lixo entulho redor ele prefeitura trabalho limpeza canal canal que pelo limpeza materi que canal marca pneu trator chão máquina prefeitura limpeza o que gent você prefeitura materi que que ele gent limpeza entulho que eu você caçamba máquina tudo que limpeza capinagem mato isso jeito muriçoca inseto rato direto gent que fizess que eu positivo trabalho que prefeitura que entulho redor eu entulho luz gent gent gent medo b árvore que gent manutenção isso carro frent condomínio dia perigoso carro repent você pessoa essa preocupação morador alguém perigoso noit use matag se comunidad tamanho capinha equip limpeza prefeitura situação você eu caminho feliz liz vida resposta que eu Lu limpeza decepção calendário que quero que cidad verdad nó
'Calendário JPB' volta pela nova vez a praça no Castelo Branco-6180850.wav,calendário eu prefeitura hora lazer se tempo livr casa rua você brincam gent alguém prefeitura mato área opção ele área ele atenção prefeitura calendário veze informação ele reportagem calendário comunidad alegria né verd que roupa senhora né primavera hora gent flore gent ajudinha prefeitura lugar flor enquanto gent espelho olha isso gent sentido real verdad sentido filosófico certeza part se essa oitava visita calendário gent promessa prefeitura representant sedurb que projeto licitação gent se animando se repent resposta povo que que solicitação que ninguém nada situação que mê resposta telefonema pessoa dia eu dia pessoa costa tanto criança vôlei futebol aquela gent se lixo mato conta meno buraco rua eu carro foto internet isso galeria água chuva água chuva chuva baixo ano que gent situação
O Calendário JPB volta ao CCAF no bairro do José Américo em João Pessoa-4787744.wav,nó que direito comunidad coisa central agricultura familiar janeiro ano calendário situação local mercado data calendário promessa pela autoridad última visita calendário feira central comercialização quintas-feira prédio dia que abacaxi mão prefeitura se calendário memória último encontro dia setembro representant prefeitura que conosco dezembro sogra pronta pavimentação drenagem gent prazo maior atraso obra que que tempo eu obra pronto nada limpeza aterro como obra dezembro gent prazo coisa entrada vala eu que part futura obra drenagem acumul água terreno isso nada gent estrutura boa estrutura grand ociosa que gent espaço produto dia important semana quinta-feira quinta-feira nó ansiedad grand né mim eu segunda sábado expectativa dia part previsão prefeitura eu próprio secaf plano inauguraçõ né gent necessária estrutura interna questão ligação luz questão estruturação pintura interna próprio visual feira gent questão aquisição banca ligação gent gent questão ligação câmara fria você produto que tipo serviço leitura geral content part ela
Carros velhos e outras sucatas prejudicam moradores do conjunto Colibris-4385347.wav,hora calendário caso gent eu blitz falando ele pertinho capit lugar cheio carro velho sucata eu rua pública depósito tranqueira ninguém equip calendário eu carinho te contigo negócio carroceria caminhão cheio sucata tudo sucata reclamação lugar carro moto larga droga carro eu prefeitura projeto programa retirada sucata meio rua você problema prefeitura se reclamação tudo volta quantidad carro que prefeitura você relação isso ele materi cegonha local insegurança abrigo rato mato gent pneu cheio mato ninguém carro ninguém carro serventia gent carro tudo gent carro certo rua gent calçamento mato lixo rua que si atenção se situação gent se cadê regra lei ruim sucata que nada cidadão né mim se nó morador carro senhora você prefeitura ninguém quem rua rua alguém que terreno depósito sucata ruim rua depósito particular relação isso dia lado rua gent garagen que impossível prefeitura programa problema porta prefeitura gent calendário
Calendário JPB volta à Escola Estadual Professora Maria do Carmo Miranda-3027240.wav,reforma ele se papel nó calendário no luta aluno acordo suplan secretaria educação obra fim ano ano letivo pronto sala aula biblioteca refeitório isso terceiro ano consecutivo que você tenho ano terceiro obra jeito eu revolta escola jeito pior cenário guerra ele entulho materi obra que ponto próximo quadra que olha situação ginásio esport escola que tipo atividad física eu diretora né quem ela luz gent Eu boa notícia você eu boa notícia vinda pessoa ele contato comigo Eu mão dia dezembro superintendência obra plano desenvolvimento multa cooperação secretaria educação obra conclusão reforma ampliação ele prazo assinatura dia dezembro secretária massa nó período eu obra boa notícia no eu poss nada ofici diário ofici gent boa notícia documento arma calendário gent gent data dezembro compromisso obra certeza gent ofici ele palavra ele vitória gent ele se inverso situação né calendário forma luta
